Zone_ID,N,P,K,Moisture,pH,Temperature,Humidity,Semantic_Tag,Action_Suggested,Current_Node,Label
Z1,36.0,28.0,44.0,16.01,6.04,29.03,64.12,"P-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-2,0
Z3,23.859614151531787,2.9824517689414733,47.122737949275276,13.554963235192396,5.364326344810678,30.080536592365192,35.05954103896937,"P-deficiency, P-deficiency",Irrigate,Edge-Node-B,1
Z5,36.82464841549439,22.6613221018427,39.657313678224725,14.566815367332941,7.450830959182501,53.414564566449926,65.91630206884494,"Healthy, Healthy",Apply Fertilizer,Edge-Node-B,1
Z2,110.86392984542265,15.837704263631807,34.842949379989975,8.63023990295764,7.890534331321291,27.392114228256986,18.217679938264787,"N-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-B,1
Z4,18.410142635387903,4.157128982184365,25.53664946198967,21.657386891980295,5.097277140022872,20.286044689019782,122.75279899960533,"N-deficiency, K-deficiency",Irrigate,Cloud-Node-1,1
Z9,30.0,11.0,23.0,26.2,6.03,34.97,84.34,"Healthy, N-deficiency",Irrigate,Edge-Node-B,0
Z3,22.314459860380207,2.732382840046556,40.98574260069834,37.14448935989706,7.420541580405876,18.78446846005153,53.50310067844243,"Healthy, N-deficiency",Irrigate,Cloud-Node-2,1
Z10,48.1294505387924,12.420503364849651,34.15638425333654,41.07433187001126,3.938066580398314,39.89543372153419,58.27164485695606,"Pest-risk, K-deficiency",Apply Pesticide,Edge-Node-B,1
Z3,25.0,23.0,66.0,32.04,7.77,37.12,74.64,"P-deficiency, K-deficiency",Irrigate,Cloud-Node-2,0
Z10,74.48099150696275,11.242413812371737,103.99232776443857,9.257464428337375,8.418736510053881,25.86290475176922,30.53396031529841,"Pest-risk, N-deficiency",Monitor,Edge-Node-A,1
Z1,54.79766192584228,21.076023817631643,122.24093814226353,5.335210183418626,4.421625970659958,30.520695704874,29.02145343515747,"P-deficiency, N-deficiency",Apply Pesticide,Edge-Node-A,1
Z9,11.018771737335225,21.03583695309452,23.540103257034346,16.148868615798563,6.843499069087036,22.993385190088848,31.405605979002967,"N-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-2,1
Z1,15.0,13.0,39.0,18.16,6.95,40.54,61.85,"Pest-risk, P-deficiency",Apply Pesticide,Cloud-Node-2,0
Z8,52.0,43.0,54.0,15.21,5.73,36.37,85.71,"P-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-1,0
Z10,50.66877459348861,20.267509837395444,30.401264756093163,47.784041077214404,8.412408031159824,32.90293584129541,39.97414570615435,"K-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z2,65.0,31.0,77.0,23.49,5.41,28.31,37.96,"K-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z8,45.0,18.0,57.0,13.49,5.97,39.46,51.49,"K-deficiency, Pest-risk",Monitor,Edge-Node-A,0
Z5,21.52855709064428,11.625420828947911,29.709408785089106,21.151671676958372,4.111940420307261,26.600999666533816,29.09084022421164,"Healthy, P-deficiency",Monitor,Cloud-Node-2,1
Z9,42.0,28.0,94.0,16.35,5.93,20.03,85.31,"P-deficiency, K-deficiency",Irrigate,Edge-Node-A,0
Z1,17.0,14.0,62.0,16.84,7.37,32.18,62.1,"N-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-B,0
Z7,68.02333773776111,51.01750330332083,106.6729614523981,40.53341922148644,8.31000012821551,32.11391578742551,110.35306829938523,"P-deficiency, K-deficiency",Apply Pesticide,Cloud-Node-2,1
Z7,37.11755273208105,34.02442333774097,133.00456395662377,21.42142467965311,4.016934413389139,35.865628268600986,22.30528862059009,"N-deficiency, N-deficiency",Monitor,Cloud-Node-1,1
Z1,51.0,29.0,68.0,35.81,5.06,27.9,61.04,"N-deficiency, P-deficiency",Monitor,Cloud-Node-1,0
Z3,15.439343014588191,5.614306550759342,39.30014585531539,21.211008699489696,9.189747324913302,34.70568661980557,100.14799926758384,"N-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-A,1
Z8,26.996936850904483,9.15967500298545,9.641763161037316,23.39531688477549,7.34732806616328,29.159507984454216,125.08047019914241,"Pest-risk, Pest-risk",Monitor,Cloud-Node-2,1
Z1,72.0,42.0,89.0,9.74,6.94,30.69,60.13,"K-deficiency, Healthy",Apply Fertilizer,Cloud-Node-1,0
Z2,20.56353243798515,9.253589597093317,31.87347527887698,21.912411079263336,9.249884776318446,21.181289413692152,106.45306391985913,"P-deficiency, P-deficiency",Monitor,Cloud-Node-2,1
Z9,74.0,39.0,82.0,13.97,7.6,35.11,64.98,"Pest-risk, N-deficiency",Apply Pesticide,Cloud-Node-2,0
Z3,6.315473493049621,12.209915419895934,23.577767707385252,17.146711071487577,3.7440620998938243,36.48770893624084,33.359146219208206,"K-deficiency, P-deficiency",Irrigate,Cloud-Node-1,1
Z2,44.0,9.0,91.0,28.32,5.27,19.74,49.5,"P-deficiency, K-deficiency",Irrigate,Edge-Node-B,0
Z3,33.0,13.0,35.0,35.41,5.47,24.34,73.73,"Healthy, K-deficiency",Apply Fertilizer,Edge-Node-A,0
Z4,48.0,19.0,58.0,24.94,5.97,32.08,90.84,"Healthy, P-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z8,43.0,19.0,24.0,15.07,5.63,27.08,87.15,"P-deficiency, K-deficiency",Irrigate,Edge-Node-B,0
Z6,24.0,24.0,23.0,31.5,7.53,40.14,42.27,"N-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-2,0
Z6,10.770355345191419,19.092902657384787,21.540710690382838,18.66574018639179,5.883930175178912,16.416535848001235,62.97687412172973,"N-deficiency, Pest-risk",Apply Pesticide,Edge-Node-A,1
Z10,88.23688696920811,23.634880438180744,97.6908391444804,11.914933717911577,6.387987810797881,44.726671896400504,22.206702699051565,"P-deficiency, K-deficiency",Irrigate,Edge-Node-B,1
Z5,58.34394873887647,45.729040903443725,116.68789747775294,13.3887289770995,9.06391695935942,13.889403547322367,41.33357857117368,"P-deficiency, Pest-risk",Monitor,Cloud-Node-2,1
Z4,100.33668604568571,21.197891418102614,105.98945709051307,14.607794120040042,9.530261580138031,30.250188248379292,16.53991179219361,"Pest-risk, P-deficiency",Monitor,Cloud-Node-1,1
Z6,8.996809799188243,18.940652208817355,37.88130441763471,53.72628489966592,3.8638920133334516,21.24873792878556,82.28792886878948,"N-deficiency, Pest-risk",Irrigate,Edge-Node-A,1
Z2,74.0,5.0,83.0,13.7,7.95,28.94,87.07,"P-deficiency, K-deficiency",Irrigate,Edge-Node-B,0
Z4,59.0,35.0,84.0,12.0,7.17,41.2,45.32,"N-deficiency, P-deficiency",Monitor,Edge-Node-A,0
Z9,53.0,32.0,37.0,37.88,6.3,35.07,60.87,"K-deficiency, Pest-risk",Apply Fertilizer,Cloud-Node-1,0
Z6,107.88266497211865,7.705904640865617,58.56487527057869,46.4479213400648,3.6518077850890625,41.386972055811526,61.34354224375067,"Pest-risk, N-deficiency",Irrigate,Cloud-Node-2,1
Z1,105.56807873437657,20.24593290796263,75.19917937243262,41.460903973972435,9.212946125522487,30.090068242140372,57.55912431093526,"Pest-risk, Pest-risk",Apply Fertilizer,Cloud-Node-1,1
Z8,76.78723480501448,65.58909639594987,107.18218191533272,14.382007535134532,6.249210835946664,15.4834246745301,113.31529856212624,"Pest-risk, K-deficiency",Apply Fertilizer,Cloud-Node-2,1
Z1,56.0,11.0,49.0,13.68,5.28,24.17,42.6,"K-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z10,83.86780016502208,56.859525535608185,31.272739044584505,19.250576494614617,4.89181980233996,20.123120942571518,122.78030918901968,"N-deficiency, Pest-risk",Irrigate,Cloud-Node-2,1
Z4,41.62624315252339,23.12569064029077,35.45939231511252,29.540381537990054,5.212214922778958,17.090690560847886,70.10349219425669,"K-deficiency, K-deficiency",Irrigate,Edge-Node-B,1
Z2,16.73865156886537,21.76024703952498,38.49889860839035,12.692089178041387,6.844175048640011,28.445191765620702,37.79474245069255,"Pest-risk, N-deficiency",Apply Fertilizer,Edge-Node-B,1
Z5,51.0,9.0,49.0,10.15,7.51,19.47,71.27,"N-deficiency, Healthy",Apply Fertilizer,Cloud-Node-1,0
Z1,68.0,11.0,39.0,29.69,6.57,20.24,57.88,"Pest-risk, N-deficiency",Monitor,Edge-Node-A,0
Z3,27.253688163500453,19.54038019269844,37.023878259849674,10.095963261912793,7.348964743122213,24.98375752953484,28.12491561321713,"N-deficiency, Pest-risk",Monitor,Edge-Node-A,1
Z7,70.80531114418784,12.051967854329845,81.35078301672645,15.089066313001666,8.305698548465152,27.62458030509496,18.418683159929707,"Pest-risk, K-deficiency",Apply Pesticide,Cloud-Node-2,1
Z6,94.75022972998647,35.3545633320845,131.51897559535436,8.273249624110136,7.221906536674362,44.27582963907179,37.834861037949864,"N-deficiency, P-deficiency",Monitor,Edge-Node-A,1
Z9,20.109168264456205,6.994493309376072,26.666505741996275,13.03990975310841,7.490756204782773,16.212618781542734,37.537612139545104,"K-deficiency, N-deficiency",Apply Pesticide,Edge-Node-A,1
Z1,102.27418604214355,20.144915432543428,94.52614164501148,25.234533954149644,7.203630086829218,23.210190189478602,51.33321839411965,"Healthy, Pest-risk",Apply Pesticide,Cloud-Node-2,1
Z1,19.609077884183495,3.268179647363916,43.57572863151888,40.559694938787416,8.792525777588134,19.349448369334322,113.9120211416744,"K-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-1,1
Z3,20.68943549853078,9.19530466601368,34.4823924975513,6.893251774378013,8.465786437534247,24.99864911902746,30.91134818671274,"Healthy, Pest-risk",Apply Fertilizer,Edge-Node-A,1
Z9,21.0,7.0,89.0,32.15,7.86,36.68,79.6,"N-deficiency, Pest-risk",Monitor,Cloud-Node-2,0
Z1,82.72714220769542,39.10737631636511,87.23953178266063,46.157131100411085,8.25023344344891,45.190871556073496,38.602585154652544,"P-deficiency, N-deficiency",Irrigate,Cloud-Node-1,1
Z7,26.92190183310816,17.557762065070538,23.41034942009405,21.531550930404002,8.49312946073382,41.7541110936791,49.716142632387886,"Pest-risk, Healthy",Apply Pesticide,Edge-Node-B,1
Z7,64.0,20.0,93.0,27.1,5.67,24.48,49.55,"P-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z6,83.80910231847214,29.830358452337542,58.24022364503996,8.752107074033,5.386612845672941,24.480823047703325,43.09955358170128,"K-deficiency, Healthy",Apply Pesticide,Edge-Node-B,1
Z6,37.0,44.0,79.0,21.8,7.05,30.86,26.04,"N-deficiency, K-deficiency",Apply Pesticide,Cloud-Node-1,0
Z5,27.0,39.0,89.0,22.15,7.34,30.01,31.8,"K-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z2,25.452813403653007,11.31236151273467,56.56180756367335,49.228129658664145,7.518397692478073,30.887300287864026,42.97166741656193,"Healthy, N-deficiency",Irrigate,Edge-Node-B,1
Z5,18.0,9.0,52.0,33.5,7.61,18.94,50.41,"N-deficiency, K-deficiency",Apply Pesticide,Cloud-Node-2,0
Z5,30.0,29.0,69.0,36.88,6.24,27.38,82.61,"K-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-A,0
Z7,38.35647553234217,10.739813149055808,121.20646268220126,36.582521491573324,6.210205052548266,39.41756169436731,113.65508979057863,"Pest-risk, Pest-risk",Apply Fertilizer,Cloud-Node-2,1
Z7,9.101680937660818,10.11297881962313,47.53100045222872,20.125048452725807,6.606885968801253,40.88379122102475,43.66446075387492,"Pest-risk, K-deficiency",Monitor,Cloud-Node-1,1
Z3,49.0,13.0,55.0,27.17,5.41,19.21,40.35,"Healthy, Pest-risk",Monitor,Edge-Node-B,0
Z10,19.80690237981669,18.641790475121592,47.18703214015153,17.325213112825367,3.897577307809291,31.03151431069266,18.818995921629398,"Pest-risk, Healthy",Monitor,Cloud-Node-1,1
Z1,75.70023172166196,39.364120495264224,71.15821781836225,17.26338845418051,9.403400280970425,54.06584969278777,24.750840414593263,"N-deficiency, K-deficiency",Irrigate,Cloud-Node-2,1
Z1,22.0,32.0,22.0,8.88,6.54,26.57,27.71,"K-deficiency, K-deficiency",Apply Pesticide,Cloud-Node-1,0
Z10,30.61527356402799,18.709333844683773,26.64662699091325,17.180558829857585,7.457574606888092,22.831318177694694,64.98432163364343,"P-deficiency, Healthy",Monitor,Edge-Node-B,1
Z9,24.49346944827728,20.725243379311546,40.03740198276094,51.34713544372627,5.87181445455912,42.36171620901466,73.15411275854598,"P-deficiency, K-deficiency",Monitor,Edge-Node-A,1
Z8,53.593751000131135,14.887153055591982,93.78906425022949,21.685200124478694,7.525712972081336,44.01055197076856,107.12214365288368,"Pest-risk, Pest-risk",Apply Pesticide,Cloud-Node-1,1
Z5,27.0,33.0,25.0,20.28,5.9,35.74,39.07,"K-deficiency, P-deficiency",Irrigate,Edge-Node-A,0
Z9,64.0,34.0,70.0,23.03,5.63,31.69,68.84,"Pest-risk, Pest-risk",Monitor,Edge-Node-A,0
Z3,46.0,28.0,22.0,32.79,7.88,31.01,62.24,"P-deficiency, P-deficiency",Monitor,Cloud-Node-2,0
Z1,48.0,31.0,53.0,31.08,6.09,29.79,54.93,"P-deficiency, P-deficiency",Monitor,Cloud-Node-2,0
Z5,54.0,21.0,53.0,8.35,5.14,25.18,38.45,"Healthy, Pest-risk",Irrigate,Edge-Node-B,0
Z3,41.0,12.0,42.0,16.12,5.01,29.1,38.81,"Pest-risk, P-deficiency",Apply Pesticide,Cloud-Node-1,0
Z3,21.010581924831744,21.549314794699225,47.947225418205775,41.62443498777248,6.843293532576861,15.763996822274002,105.56566714432451,"Healthy, N-deficiency",Monitor,Edge-Node-B,1
Z3,53.0,32.0,51.0,23.74,7.02,39.73,56.36,"N-deficiency, K-deficiency",Apply Pesticide,Edge-Node-B,0
Z4,96.46479380711149,53.271602550195894,125.26025464505521,18.58506842386315,8.112350981558986,17.124607690670896,124.04937497658655,"K-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-B,1
Z9,15.0,44.0,51.0,29.43,7.94,23.07,29.76,"Healthy, Healthy",Apply Pesticide,Cloud-Node-1,0
Z7,80.17212593818671,20.043031484546677,74.44554551403053,25.657602032455838,5.465810957598633,47.97938007950341,120.50716768794126,"K-deficiency, P-deficiency",Apply Fertilizer,Edge-Node-B,1
Z7,58.0,24.0,79.0,32.08,7.33,18.09,84.39,"K-deficiency, Healthy",Irrigate,Edge-Node-B,0
Z7,32.17844564427728,12.871378257710914,25.742756515421828,9.956495626010344,8.789950357801494,24.80588537933434,50.14248701144418,"Pest-risk, N-deficiency",Apply Pesticide,Edge-Node-B,1
Z1,82.8666214392399,56.230921690912794,103.58327679904988,13.589899028495092,4.250160370414703,29.09948446946309,38.107935519752175,"Pest-risk, P-deficiency",Apply Pesticide,Edge-Node-B,1
Z10,40.39211739197262,17.088972742757647,88.5519496670169,6.146037906910256,8.299274684163372,29.697438032150195,57.53052254581613,"K-deficiency, Healthy",Irrigate,Edge-Node-A,1
Z5,58.0,39.0,66.0,27.81,5.6,39.75,40.35,"N-deficiency, K-deficiency",Irrigate,Edge-Node-B,0
Z4,23.999184322251093,9.882017073868097,95.99673728900437,8.722339098483154,5.76014675324047,47.89068090966314,28.93024509186046,"Healthy, P-deficiency",Apply Pesticide,Cloud-Node-2,1
Z4,29.0,15.0,45.0,9.4,5.84,21.02,28.56,"P-deficiency, Healthy",Monitor,Cloud-Node-2,0
Z7,76.63472129664719,67.43855474104953,124.14824850056844,51.49797481846416,4.065000554325724,29.55977653877853,103.42118917842475,"K-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-B,1
Z3,71.0,5.0,21.0,37.13,7.19,22.3,70.59,"P-deficiency, Pest-risk",Monitor,Cloud-Node-2,0
Z10,36.0,24.0,84.0,24.25,6.96,18.53,74.74,"P-deficiency, Pest-risk",Apply Fertilizer,Cloud-Node-1,0
Z8,13.828026457633676,5.9262970532715755,33.58234996853893,12.31601603815884,6.90035658436039,48.49122481962511,55.87822091386881,"N-deficiency, K-deficiency",Irrigate,Edge-Node-B,1
Z6,13.328361112713237,2.297993295295386,9.191973181181543,8.592938896812802,9.045152091583589,23.03138464000888,36.72394606836074,"N-deficiency, P-deficiency",Monitor,Cloud-Node-2,1
Z1,51.0,43.0,34.0,27.52,5.08,34.4,56.45,"P-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z7,66.0,35.0,65.0,21.91,5.22,40.17,44.62,"P-deficiency, P-deficiency",Apply Pesticide,Edge-Node-B,0
Z3,52.0,18.0,78.0,19.73,6.7,37.46,43.75,"P-deficiency, Pest-risk",Irrigate,Cloud-Node-2,0
Z7,39.0,40.0,78.0,36.45,6.19,37.88,81.76,"K-deficiency, P-deficiency",Monitor,Edge-Node-B,0
Z1,18.532399553473713,2.2600487260333795,30.736662674053964,17.944484620335977,5.39969725097738,49.19072448602192,38.87885603065024,"P-deficiency, P-deficiency",Apply Pesticide,Edge-Node-B,1
Z8,69.0,29.0,54.0,28.0,6.24,28.39,31.61,"N-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-1,0
Z2,91.14909259776134,54.395426227696284,107.32070580058996,7.183166767994658,8.157698102113573,32.856216694675524,38.3023658670757,"K-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-2,1
Z5,22.0,13.0,79.0,28.59,7.39,24.14,78.38,"Pest-risk, K-deficiency",Irrigate,Edge-Node-A,0
Z8,30.0,33.0,43.0,33.84,5.13,29.55,25.08,"P-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z9,39.58697706813271,39.58697706813271,41.17045615085802,35.88041362581555,7.370431944057788,27.187178464506776,122.70543526903302,"N-deficiency, K-deficiency",Irrigate,Cloud-Node-1,1
Z3,71.0,6.0,76.0,30.76,6.14,23.57,42.4,"Healthy, K-deficiency",Apply Pesticide,Edge-Node-B,0
Z10,63.0,40.0,34.0,12.49,6.78,23.45,49.1,"K-deficiency, N-deficiency",Apply Pesticide,Edge-Node-B,0
Z9,61.0,42.0,75.0,11.72,7.94,33.81,65.24,"Healthy, P-deficiency",Apply Fertilizer,Edge-Node-B,0
Z7,54.0,20.0,40.0,26.42,5.33,26.19,84.08,"Pest-risk, K-deficiency",Monitor,Edge-Node-B,0
Z4,64.0,39.0,61.0,21.45,7.23,33.37,58.16,"P-deficiency, N-deficiency",Irrigate,Cloud-Node-1,0
Z4,55.0,20.0,91.0,16.42,5.95,33.28,90.86,"Pest-risk, Pest-risk",Apply Pesticide,Edge-Node-B,0
Z6,8.066746943131323,7.26007224881819,36.30036124409095,5.764617340898075,5.506598080720986,45.94958294320923,30.42850164136414,"Healthy, Healthy",Irrigate,Cloud-Node-1,1
Z6,21.0,14.0,21.0,34.84,6.94,28.77,83.37,"P-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-1,0
Z9,90.06667639430044,51.67760120984452,39.86557807616577,16.703096450948408,6.365087032243854,37.697753253794296,54.992237784871016,"P-deficiency, Healthy",Apply Pesticide,Edge-Node-A,1
Z7,62.0,42.0,73.0,16.15,7.07,28.06,50.38,"P-deficiency, K-deficiency",Monitor,Cloud-Node-1,0
Z1,74.0,27.0,33.0,24.48,5.55,26.01,29.4,"K-deficiency, P-deficiency",Apply Pesticide,Edge-Node-B,0
Z10,31.374930032829592,13.663275982038693,14.675370499226744,13.531675520824724,4.686939622204647,37.55915238885777,43.11429410393952,"Healthy, N-deficiency",Monitor,Cloud-Node-1,1
Z3,70.50962362695925,20.145606750559786,63.3147640731879,13.296279890290515,8.604787881770251,18.92793563863539,28.207298380484048,"Pest-risk, K-deficiency",Apply Fertilizer,Edge-Node-A,1
Z6,25.9039241480781,21.332643416064318,105.139456836317,45.44511507888297,3.742003423249389,30.326108639477553,114.46935190246391,"N-deficiency, K-deficiency",Apply Pesticide,Edge-Node-B,1
Z9,40.0,15.0,55.0,37.15,7.76,25.9,46.4,"K-deficiency, N-deficiency",Irrigate,Edge-Node-A,0
Z8,22.413254619385313,12.976094779644129,11.79644979967648,6.414801856238387,7.6467001732969475,30.63750175143256,55.05702054389928,"Healthy, P-deficiency",Monitor,Cloud-Node-1,1
Z5,24.053797606132548,3.915734494021578,14.544156692080145,34.540664451554164,8.195386512518748,41.48267027027682,56.040056754281686,"K-deficiency, N-deficiency",Apply Pesticide,Edge-Node-B,1
Z7,31.33442020472183,6.677827256743997,15.410370592486146,47.22325112576734,5.519955838038742,29.945692646323163,86.5115695576518,"P-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-2,1
Z6,52.0,6.0,29.0,25.5,6.03,35.93,77.5,"K-deficiency, Pest-risk",Monitor,Edge-Node-B,0
Z8,39.51823265036223,8.010452564262614,22.96329735088616,13.911871330851055,4.250196820629313,44.890813684178795,24.846219947362332,"Pest-risk, K-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z10,71.0,23.0,78.0,29.54,5.39,36.25,63.32,"Pest-risk, N-deficiency",Irrigate,Edge-Node-B,0
Z9,64.0,28.0,56.0,32.71,6.54,24.61,40.94,"P-deficiency, Pest-risk",Monitor,Edge-Node-B,0
Z1,65.0,20.0,33.0,25.06,5.22,27.68,58.72,"Healthy, Healthy",Monitor,Cloud-Node-1,0
Z9,29.0,43.0,37.0,20.39,5.67,28.38,52.36,"Healthy, Pest-risk",Monitor,Cloud-Node-1,0
Z7,14.377846309995912,5.751138523998365,36.2321727011897,17.42503866291858,4.5397116793037355,24.590848894935654,54.399410949331994,"N-deficiency, K-deficiency",Irrigate,Cloud-Node-2,1
Z1,46.0,21.0,27.0,16.22,7.9,27.45,39.69,"P-deficiency, P-deficiency",Irrigate,Cloud-Node-1,0
Z10,50.0,29.0,36.0,32.69,5.15,41.95,87.97,"P-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-B,0
Z10,25.06237308162348,7.221361735383036,14.86750945520037,15.077575875487737,6.56034500498537,25.65201075206952,38.50086085271439,"Healthy, Pest-risk",Apply Pesticide,Cloud-Node-1,1
Z5,17.0,38.0,86.0,36.44,6.38,35.52,61.49,"Pest-risk, N-deficiency",Monitor,Cloud-Node-1,0
Z3,11.55861214390185,4.128075765679232,9.494574261062233,12.763154799805188,9.252607430465508,41.099700376713876,27.44676456455393,"Pest-risk, P-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z5,18.387102469717714,8.957819151913759,42.903239096008,7.911728785021493,3.974551379182621,42.0741680488431,16.488112751688124,"N-deficiency, P-deficiency",Monitor,Edge-Node-B,1
Z3,33.0,43.0,86.0,9.93,5.09,36.33,49.47,"K-deficiency, P-deficiency",Irrigate,Cloud-Node-1,0
Z4,9.351573600706747,2.5976593335296516,16.62501973458977,14.100859364460904,5.716258920039721,48.476507820286926,26.090021332521825,"P-deficiency, K-deficiency",Irrigate,Cloud-Node-1,1
Z6,103.47671295862908,61.14533038464445,100.34105499018577,12.280857342203154,5.913347116125664,44.25974041479404,16.27213597841918,"K-deficiency, Healthy",Irrigate,Cloud-Node-1,1
Z7,34.0,6.0,43.0,16.32,6.39,40.61,68.28,"P-deficiency, K-deficiency",Apply Pesticide,Edge-Node-A,0
Z7,35.0,17.0,87.0,13.56,7.87,22.87,29.7,"Pest-risk, K-deficiency",Irrigate,Cloud-Node-2,0
Z10,63.0,12.0,41.0,15.3,7.57,30.36,83.59,"K-deficiency, K-deficiency",Monitor,Edge-Node-B,0
Z4,9.247760347288093,13.871640520932138,34.21671328496594,32.094454411817,6.133419849495764,43.036564984847395,98.82058952698036,"P-deficiency, N-deficiency",Monitor,Cloud-Node-1,1
Z4,65.6133212231112,17.8945421517576,65.6133212231112,19.84808933754547,5.510448873366091,28.73612469077528,54.32208244813445,"K-deficiency, Pest-risk",Monitor,Edge-Node-B,1
Z1,48.0,32.0,45.0,33.2,6.03,20.46,33.2,"K-deficiency, P-deficiency",Irrigate,Edge-Node-B,0
Z7,40.0,11.0,66.0,25.0,5.24,29.0,58.77,"Pest-risk, N-deficiency",Irrigate,Cloud-Node-1,0
Z9,32.28236119712431,9.583825980396279,11.097061661511482,4.855724437855709,7.430974462374946,48.99243555455022,36.365495654999286,"Healthy, K-deficiency",Apply Fertilizer,Edge-Node-A,1
Z2,23.0,28.0,22.0,22.63,6.66,19.67,36.55,"P-deficiency, K-deficiency",Monitor,Edge-Node-B,0
Z9,31.0,14.0,42.0,32.34,7.32,22.44,81.09,"N-deficiency, N-deficiency",Apply Pesticide,Edge-Node-A,0
Z9,44.525258565662575,61.41414974574148,47.59596605294965,48.09179354256628,8.75157955121221,23.755018317544696,75.719310290289,"P-deficiency, K-deficiency",Apply Pesticide,Cloud-Node-2,1
Z10,15.0,27.0,72.0,37.56,6.51,37.94,62.65,"K-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z8,59.0,36.0,72.0,37.8,5.17,36.07,76.95,"Healthy, K-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z3,60.0,31.0,58.0,19.8,5.28,30.23,89.48,"N-deficiency, Healthy",Irrigate,Edge-Node-B,0
Z10,42.0,14.0,40.0,25.7,7.84,37.6,83.1,"Pest-risk, P-deficiency",Apply Pesticide,Edge-Node-B,0
Z4,57.0,36.0,93.0,37.45,6.62,29.35,45.28,"P-deficiency, K-deficiency",Monitor,Edge-Node-B,0
Z9,69.35458105270764,33.169582242599304,114.58582956534306,45.193920155324555,9.090506572188664,23.809312997188552,72.13725446218831,"P-deficiency, Healthy",Apply Fertilizer,Cloud-Node-1,1
Z6,22.0,34.0,74.0,30.69,6.57,22.62,49.32,"Pest-risk, K-deficiency",Monitor,Edge-Node-A,0
Z6,47.0,22.0,59.0,25.4,5.7,26.15,46.3,"P-deficiency, P-deficiency",Monitor,Edge-Node-A,0
Z10,72.0,17.0,84.0,9.58,7.31,22.19,70.27,"N-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-1,0
Z9,32.47407266490678,15.72962894706422,39.577776060355134,17.44632506497192,8.596441139647949,44.722077234443994,29.029885679237484,"Healthy, Healthy",Apply Fertilizer,Edge-Node-B,1
Z10,30.0,17.0,91.0,37.6,6.9,23.26,34.76,"Healthy, K-deficiency",Apply Fertilizer,Edge-Node-A,0
Z1,20.0,33.0,40.0,24.65,7.91,19.48,71.2,"Pest-risk, Pest-risk",Apply Fertilizer,Edge-Node-B,0
Z10,19.0,9.0,63.0,13.24,7.97,30.33,26.89,"N-deficiency, Healthy",Apply Fertilizer,Edge-Node-A,0
Z9,62.0,23.0,28.0,9.81,7.04,30.21,29.3,"K-deficiency, P-deficiency",Irrigate,Edge-Node-B,0
Z5,25.0,7.0,85.0,18.9,6.85,24.31,68.58,"Pest-risk, P-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z5,19.782059862228902,23.378798018997795,56.3488977893793,34.16255898179119,5.24625537165154,32.09331489215241,109.60487673324674,"P-deficiency, P-deficiency",Monitor,Edge-Node-B,1
Z5,57.547210986268176,35.772590613085626,80.87716138610662,10.47116557442849,8.445834273562872,26.56956666215638,60.232022152285424,"Healthy, P-deficiency",Apply Pesticide,Cloud-Node-1,1
Z1,15.665683289022892,14.862314915226847,22.09263027939126,18.051575685047045,5.401779295131237,32.57750140651332,53.183480522395286,"Pest-risk, Healthy",Monitor,Cloud-Node-2,1
Z7,53.0,15.0,45.0,34.26,6.72,26.35,64.27,"N-deficiency, Healthy",Monitor,Edge-Node-A,0
Z1,34.0,12.0,38.0,21.79,6.51,40.39,84.71,"N-deficiency, P-deficiency",Irrigate,Cloud-Node-2,0
Z10,64.0,32.0,65.0,10.99,5.16,30.87,86.63,"K-deficiency, P-deficiency",Apply Pesticide,Edge-Node-A,0
Z10,21.0,20.0,26.0,28.27,5.15,30.83,62.13,"P-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-B,0
